[DEBUG] 2020-02-18 09:28:48.401 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-02-18 09:28:48.416 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-02-18 09:28:48.438 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-02-18 09:28:48.670 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-02-18 09:28:48.677 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-02-18 09:28:49.208 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-02-18 09:28:49.831 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-02-18 09:28:49.893 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-02-18 09:28:49.895 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2020-02-18 09:28:49.945 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2020-02-18 09:28:50.025 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@77e7246b
[DEBUG] 2020-02-18 09:28:50.025 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@77e7246b
[DEBUG] 2020-02-18 09:28:50.029 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@77e7246b
[DEBUG] 2020-02-18 09:28:50.030 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@1f44ddab
[DEBUG] 2020-02-18 09:28:50.030 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@7eb6b6b6
[DEBUG] 2020-02-18 09:28:50.033 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@10ef5fa0
[DEBUG] 2020-02-18 09:28:50.034 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@719d35e8
[DEBUG] 2020-02-18 09:28:50.034 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@719d35e8
[DEBUG] 2020-02-18 09:28:50.034 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@719d35e8
[DEBUG] 2020-02-18 09:28:50.034 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@188b6035
[DEBUG] 2020-02-18 09:28:50.034 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@188b6035
[DEBUG] 2020-02-18 09:28:50.034 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@188b6035
[DEBUG] 2020-02-18 09:28:50.036 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@1ff55ff
[DEBUG] 2020-02-18 09:28:50.040 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@1ff55ff
[DEBUG] 2020-02-18 09:28:50.040 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@1ff55ff
[DEBUG] 2020-02-18 09:28:50.041 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@148c7c4b
[DEBUG] 2020-02-18 09:28:50.041 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@148c7c4b
[DEBUG] 2020-02-18 09:28:50.041 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@148c7c4b
[DEBUG] 2020-02-18 09:28:50.041 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@6aba5d30
[DEBUG] 2020-02-18 09:28:50.044 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@6aba5d30
[DEBUG] 2020-02-18 09:28:50.044 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@6aba5d30
[DEBUG] 2020-02-18 09:28:50.045 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@2c6aed22
[DEBUG] 2020-02-18 09:28:50.045 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@2c6aed22
