[DEBUG] 2020-02-25 20:40:24.890 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-02-25 20:40:24.899 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-02-25 20:40:24.905 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-02-25 20:40:25.195 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-02-25 20:40:25.199 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-02-25 20:40:25.509 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-02-25 20:40:25.944 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-02-25 20:40:25.985 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-02-25 20:40:25.986 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2020-02-25 20:40:26.019 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2020-02-25 20:40:26.051 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@2ff15f8c
[DEBUG] 2020-02-25 20:40:26.051 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@2ff15f8c
[DEBUG] 2020-02-25 20:40:26.053 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@2ff15f8c
[DEBUG] 2020-02-25 20:40:26.054 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@2e3f79a2
[DEBUG] 2020-02-25 20:40:26.054 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@67594471
[DEBUG] 2020-02-25 20:40:26.054 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@45e22def
[DEBUG] 2020-02-25 20:40:26.061 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@42d73c61
[DEBUG] 2020-02-25 20:40:26.061 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@42d73c61
[DEBUG] 2020-02-25 20:40:26.061 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@42d73c61
[DEBUG] 2020-02-25 20:40:26.062 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@23382f76
[DEBUG] 2020-02-25 20:40:26.065 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@23382f76
[DEBUG] 2020-02-25 20:40:26.065 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@23382f76
[DEBUG] 2020-02-25 20:40:26.067 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@5b84f14
[DEBUG] 2020-02-25 20:40:26.067 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@5b84f14
[DEBUG] 2020-02-25 20:40:26.069 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@5b84f14
