[DEBUG] 2020-03-06 15:50:00.069 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-03-06 15:50:00.074 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-03-06 15:50:00.083 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-03-06 15:50:00.198 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-03-06 15:50:00.202 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-03-06 15:50:00.559 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-03-06 15:50:01.033 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-03-06 15:50:01.077 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-03-06 15:50:01.080 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2020-03-06 15:50:01.112 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2020-03-06 15:50:01.158 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@4339e0de
[DEBUG] 2020-03-06 15:50:01.158 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@4339e0de
[DEBUG] 2020-03-06 15:50:01.159 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@4339e0de
[DEBUG] 2020-03-06 15:50:01.159 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@21ac5eb4
[DEBUG] 2020-03-06 15:50:01.162 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@6428591a
[DEBUG] 2020-03-06 15:50:01.162 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@c2e3264
[DEBUG] 2020-03-06 15:50:01.164 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@f08fdce
[DEBUG] 2020-03-06 15:50:01.164 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@f08fdce
[DEBUG] 2020-03-06 15:50:01.167 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@f08fdce
