[DEBUG] 2020-02-24 10:16:49.792 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-02-24 10:16:49.805 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-02-24 10:16:49.812 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-02-24 10:16:49.952 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-02-24 10:16:49.959 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-02-24 10:16:50.288 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-02-24 10:16:50.797 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-02-24 10:16:50.844 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-02-24 10:16:50.852 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2020-02-24 10:16:50.900 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2020-02-24 10:16:50.954 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@37d871c2
[DEBUG] 2020-02-24 10:16:50.955 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@37d871c2
[DEBUG] 2020-02-24 10:16:50.955 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@37d871c2
[DEBUG] 2020-02-24 10:16:50.955 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@3ab6678b
[DEBUG] 2020-02-24 10:16:50.960 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@4eed2acf
[DEBUG] 2020-02-24 10:16:50.960 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@4339e0de
[DEBUG] 2020-02-24 10:16:50.961 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@6428591a
[DEBUG] 2020-02-24 10:16:50.961 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@6428591a
[DEBUG] 2020-02-24 10:16:50.963 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@6428591a
[DEBUG] 2020-02-24 10:16:50.964 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@1d540566
[DEBUG] 2020-02-24 10:16:50.967 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@1d540566
[DEBUG] 2020-02-24 10:16:50.967 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@1d540566
[DEBUG] 2020-02-24 10:16:50.969 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@28c86134
